Date,AAPL,JPM,MSFT,SPY,TSLA,XOM
2020-08-20,114.93677520751953,84.73125457763672,205.36041259765625,313.18231201171875,133.45533752441406,32.975669860839844
2020-08-21,120.85974884033203,84.68775939941406,203.86740112304688,314.2933349609375,136.6653289794922,32.728267669677734
2020-08-24,122.30525207519531,87.07211303710938,204.5086212158203,317.4781188964844,134.27999877929688,33.69391632080078
2020-08-25,121.30189514160156,87.45500183105469,207.1692352294922,318.5890808105469,134.8893280029297,32.62453079223633
2020-08-26,122.95150756835938,86.22801971435547,211.64808654785156,321.783203125,143.54466247558594,31.930225372314453
2020-08-27,121.481689453125,89.06485748291016,216.84478759765625,322.4866943359375,149.25,31.71474838256836
2020-08-28,121.2848892211914,89.43033599853516,219.07470703125,324.5697937011719,147.55999755859375,32.47289276123047
2020-08-31,125.39794921875,87.18523406982422,215.8399200439453,323.39404296875,166.10667419433594,31.874345779418945
2020-09-01,130.39283752441406,87.14173126220703,217.50515747070312,326.4399108886719,158.35000610351562,31.46735191345215
2020-09-02,127.69132232666016,88.45572662353516,221.6969757080078,331.1614990234375,149.1233367919922,31.275808334350586
2020-09-03,117.46824645996094,88.17726135253906,207.96353149414062,319.7649230957031,135.6666717529297,31.21196746826172
2020-09-04,117.5459976196289,90.08297729492188,205.04458618164062,317.154052734375,139.44000244140625,31.188024520874023
2020-09-08,109.6357421875,86.95027160644531,193.9525909423828,308.48846435546875,110.06999969482422,30.469772338867188
2020-09-09,114.00872802734375,87.7769546508789,202.21176147460938,314.580322265625,122.09333038330078,30.286224365234375
2020-09-10,110.28681182861328,86.87196350097656,196.54615783691406,309.1180419921875,123.77999877929688,29.528074264526367
2020-09-11,108.83889770507812,87.95100402832031,195.26365661621094,309.2754821777344,124.23999786376953,29.44826889038086
2020-09-14,112.10406494140625,89.1692886352539,196.5843505859375,313.3489990234375,139.8733367919922,29.256725311279297
2020-09-15,112.27896881103516,86.39335632324219,199.80958557128906,314.93218994140625,149.9199981689453,28.94548225402832
2020-09-16,108.96522521972656,86.75883483886719,196.23989868164062,313.68231201171875,147.25332641601562,30.17449378967285
2020-09-17,107.22573852539062,85.76680755615234,194.19180297851562,310.92340087890625,141.14332580566406,30.166515350341797
2020-09-18,103.82450866699219,85.58406066894531,191.78004455566406,307.3438720703125,147.38333129882812,29.679698944091797
2020-09-21,106.97307586669922,82.93864440917969,193.8376922607422,303.9231872558594,149.79666137695312,29.073171615600586
2020-09-22,108.65425109863281,82.03366088867188,198.5080108642578,307.0185241699219,141.41000366210938,28.354928970336914
2020-09-23,104.09662628173828,80.70225524902344,191.97149658203125,299.8984069824219,126.78666687011719,27.445138931274414
2020-09-24,105.16558074951172,80.63264465332031,194.45980834960938,300.6977844238281,129.26333618164062,27.38926887512207
2020-09-25,109.1109848022461,81.3375015258789,198.8908233642578,305.5592041015625,135.77999877929688,27.6446590423584
2020-09-28,111.71534729003906,83.6783218383789,200.44125366210938,310.63433837890625,140.39999389648438,28.179351806640625
2020-09-29,110.8698959350586,82.97346496582031,198.35487365722656,308.9425964355469,139.69000244140625,27.357351303100586
2020-09-30,112.54135131835938,83.77405548095703,201.2930145263672,311.2850341796875,143.00332641601562,27.397258758544922
2020-10-01,113.49372100830078,84.3831787109375,203.33152770996094,313.2834777832031,149.3866729736328,26.439590454101562
2020-10-02,109.83009338378906,85.18377685546875,197.33091735839844,310.3089599609375,138.3633270263672,26.319883346557617
2020-10-05,113.21188354492188,86.98424530029297,201.34083557128906,315.8117370605469,141.89332580566406,26.92640495300293
2020-10-06,109.96615600585938,86.08840942382812,197.0629119873047,311.32220458984375,137.9933319091797,26.64708709716797
2020-10-07,111.83197021484375,87.59026336669922,200.81446838378906,316.7411804199219,141.76666259765625,26.734874725341797
2020-10-08,111.72505950927734,89.39071655273438,201.5322265625,319.5483703613281,141.97332763671875,28.139446258544922
2020-10-09,113.66861724853516,88.88129425048828,206.53756713867188,322.4019775390625,144.6666717529297,27.72446060180664
2020-10-12,120.8888931274414,89.97038269042969,211.8873748779297,327.5886535644531,147.43333435058594,27.63667869567871
2020-10-13,117.6820297241211,88.51243591308594,213.28465270996094,325.45074462890625,148.88333129882812,27.309473037719727
2020-10-14,117.76949310302734,88.02059936523438,211.37059020996094,323.40582275390625,153.76666259765625,27.253612518310547
2020-10-15,117.30306243896484,89.3380126953125,210.2221221923828,323.0061340332031,149.6266632080078,27.49302864074707
2020-10-16,115.6607437133789,89.15357208251953,210.2221221923828,322.81097412109375,146.55667114257812,27.213703155517578
2020-10-19,112.70655059814453,87.65172576904297,205.01585388183594,317.90313720703125,143.61000061035156,26.671022415161133
2020-10-20,114.19337463378906,88.15234375,205.42738342285156,319.1766052246094,140.64666748046875,26.894481658935547
2020-10-21,113.57146453857422,87.27406311035156,205.5709686279297,318.5723876953125,140.8800048828125,26.463531494140625
2020-10-22,112.48306274414062,90.35681915283203,205.65708923339844,320.3199462890625,141.92999267578125,27.820226669311523
2020-10-23,111.79307556152344,91.17361450195312,206.93951416015625,321.4073791503906,140.2100067138672,27.261587142944336
2020-10-26,111.80281066894531,88.91642761230469,201.05369567871094,315.4678039550781,140.0933380126953,26.615163803100586
2020-10-27,113.30905151367188,87.23894500732422,204.0875701904297,314.3802490234375,141.55999755859375,26.19219398498535
2020-10-28,108.06145477294922,84.78856658935547,193.97166442871094,303.635009765625,135.33999633789062,25.194623947143555
