date,mu_annual,sigma_annual,realized_logret,realized_simple_return,realized_loss,VaR_95,ES_95,breach_95,VaR_99,ES_99,breach_99,ticker,model
2016-02-05,-0.19129530109812568,0.2745196888631982,-0.027071272151064894,-0.02670812955296753,0.02670812955296753,0.0285178426677602,0.03603870829480103,False,0.04078955630168473,0.04604602282689879,False,AAPL,GBM
2016-02-08,-0.19093319901130104,0.2745310507457459,0.010475105968296044,0.010530161962014839,-0.010530161962014839,0.028758733537600417,0.0357391751801306,False,0.04013527240815112,0.04541832554349418,False,AAPL,GBM
2016-02-09,-0.2251168909580959,0.2756730335295181,-0.00021087684414372818,-0.00021085461118486304,0.00021085461118486304,0.029233544830994464,0.03645274172885513,False,0.04075084132184163,0.04624336786830242,False,AAPL,GBM
2016-02-10,-0.20618524548215653,0.27580159419955524,-0.007608483206787855,-0.007579611966950561,0.007579611966950561,0.02906919005465577,0.035647011276948574,False,0.039178336215872696,0.045687360087113396,False,AAPL,GBM
2016-02-11,-0.21301662573899632,0.27570119521970504,-0.006064753286982406,-0.006046399792648982,0.006046399792648982,0.028824363184918433,0.0360958721229041,False,0.040390640478441875,0.04574830969549423,False,AAPL,GBM
2016-02-12,-0.2396544817460964,0.2750593906423664,0.003090194289566824,0.0030949738619414635,-0.0030949738619414635,0.02954643490771118,0.03648794216182059,False,0.04045377315003981,0.046228494107890254,False,AAPL,GBM
2016-02-16,-0.26888750488869834,0.27403733493090804,0.027804158016397355,0.028194301090958662,-0.028194301090958662,0.0290421820856195,0.03561261767108513,False,0.03954307092917531,0.04583258161957175,False,AAPL,GBM
2016-02-17,-0.27837004356659323,0.2737273644123915,0.01519839143213752,0.015314474328709693,-0.015314474328709693,0.02971906311306023,0.03643838501797057,False,0.04029155829020129,0.04592509545927623,False,AAPL,GBM
2016-02-18,-0.2554567647043922,0.27518636804510527,-0.01913854194609249,-0.01895656283962477,0.01895656283962477,0.029734066662724202,0.03689256318498754,False,0.04142839959019999,0.04689639138036997,False,AAPL,GBM
2016-02-19,-0.24614270159049884,0.27557811694202555,-0.0022878776624712213,-0.0022852624651693576,0.0022852624651693576,0.02932173906572794,0.03599762044925026,False,0.040286031428870335,0.04534035607369295,False,AAPL,GBM
2016-02-22,-0.27221934238188383,0.27605952161643066,0.008708349667047005,0.008746377650848292,-0.008746377650848292,0.029357023099259267,0.0363569999454794,False,0.040551368026458666,0.045984158716505644,False,AAPL,GBM
2016-02-23,-0.27240764291723507,0.27606028389965964,-0.02286460650465735,-0.022605192285479303,0.022605192285479303,0.02923021398035816,0.03588675763957963,False,0.040235714722785525,0.045894914262936515,False,AAPL,GBM
2016-02-24,-0.2718403538238914,0.276079892383701,0.014780965626765246,0.014890744310631643,-0.014890744310631643,0.03015963006397894,0.03716796474017821,False,0.04244727950134112,0.04751251008833531,False,AAPL,GBM
2016-02-25,-0.32137298101921696,0.2755247682392423,0.0068441621761640686,0.006867636978670433,-0.006867636978670433,0.029664549965649087,0.03683888706121127,False,0.04130629864579677,0.047913274356279546,False,AAPL,GBM
2016-02-26,-0.30033223933221354,0.2759456839028182,0.001549217003996371,0.0015504176606049302,-0.0015504176606049302,0.028911182255841616,0.035651899425912376,False,0.03993997293680299,0.04541761536948782,False,AAPL,GBM
2016-02-29,-0.26758213511576434,0.27494246425811003,-0.0022727750691282204,-0.0022701942714319356,0.0022701942714319356,0.02890160801985026,0.036180204733765424,False,0.04098178816463165,0.04625807965390517,False,AAPL,GBM
2016-03-01,-0.2786096225804639,0.2746142168826782,0.038946202390235406,0.03971454798804963,-0.03971454798804963,0.029618929276949296,0.03701270090801185,False,0.04201432594598461,0.04826389773628625,False,AAPL,GBM
2016-03-02,-0.26573998548379857,0.27425509789699365,0.0021860554508685826,0.0021884466121719903,-0.0021884466121719903,0.02851540335603451,0.03581696990948249,False,0.0407999816158776,0.046832714132687775,False,AAPL,GBM
2016-03-03,-0.2316861088276958,0.2770959498931808,0.007416674378984845,0.007444246029575385,-0.007444246029575385,0.029755715525450997,0.03649176903897291,False,0.040804137815132,0.04642972477834814,False,AAPL,GBM
2016-03-04,-0.2315896298837654,0.27709701851922486,0.014767053214598895,0.01487662483051122,-0.01487662483051122,0.02977739090878349,0.03705175806150656,False,0.0408777771475853,0.04698631439296393,False,AAPL,GBM
2016-03-07,-0.21781374675621631,0.27716790630677485,-0.011128384228833279,-0.011066692815042245,0.011066692815042245,0.029667207112218853,0.03675210391449542,False,0.041015159520280675,0.047019543044084414,False,AAPL,GBM
2016-03-08,-0.1863371858042733,0.27714859787085877,-0.008280007423020045,-0.00824582257688311,0.00824582257688311,0.0292096273375313,0.03658377557643657,False,0.04127748863365318,0.04654093998104443,False,AAPL,GBM
2016-03-09,-0.19896735779065633,0.27733378261238795,0.0008902873985229024,0.0008906838219837621,-0.0008906838219837621,0.029137796757205004,0.036424764113358446,False,0.04149537643492349,0.047018837601263706,False,AAPL,GBM
2016-03-10,-0.2115034908695519,0.27738812339739766,0.0004945390553923646,0.000494661359991655,-0.000494661359991655,0.029716086569289406,0.03627256723386702,False,0.04083510167196571,0.045790731679482485,False,AAPL,GBM
2016-03-11,-0.18971080878749166,0.276660714221753,0.010716500427614616,0.010774127788901522,-0.010774127788901522,0.029264965363545697,0.036281568847582164,False,0.04064360867782719,0.04602953826283384,False,AAPL,GBM
2016-03-14,-0.1708164264126349,0.2760953322351986,0.00253943049478861,0.0025426575794817996,-0.0025426575794817996,0.029057083813778025,0.03637344965909112,False,0.041027790117719114,0.04672286255446931,False,AAPL,GBM
2016-03-15,-0.17801730562413104,0.27570203896949574,0.01989423251855624,0.020093441606628293,-0.020093441606628293,0.028865475008808258,0.035606828870604616,False,0.040268916456148204,0.046040655913003554,False,AAPL,GBM
2016-03-16,-0.16854365610155847,0.27564994866115633,0.013203591247119619,0.013291143568695762,-0.013291143568695762,0.028856754456812513,0.03575945825011867,False,0.040316661241029235,0.04564867658728673,False,AAPL,GBM
2016-03-17,-0.15959364941574358,0.2761733128792564,-0.001605686063254289,-0.0016043976390812675,0.0016043976390812675,0.029101915115826965,0.036127738452971424,False,0.04118632677537735,0.04656126370865296,False,AAPL,GBM
2016-03-18,-0.16297826116102718,0.2759820893436345,0.0011338705954177801,0.0011345136697127334,-0.0011345136697127334,0.02905262875828739,0.036183818804984356,False,0.0403498233412465,0.04615220900255771,False,AAPL,GBM
2016-03-21,-0.17577741288522913,0.27572746551921834,-9.493002571943102e-05,-9.49255200071164e-05,9.49255200071164e-05,0.02916309944595611,0.03607124411225552,False,0.040893506410252356,0.04577730813092173,False,AAPL,GBM
2016-03-22,-0.16706431346958933,0.2756467915732452,0.007619128343513881,0.007648227758984216,-0.007648227758984216,0.029617245373276695,0.036916829955543136,False,0.041826849922010766,0.04698117489078716,False,AAPL,GBM
2016-03-23,-0.1545311173118008,0.27538539555666036,-0.005543528458972854,-0.005528191458538556,0.005528191458538556,0.028951276198757297,0.03586956169812947,False,0.04020221368194318,0.045741648678718466,False,AAPL,GBM
2016-03-24,-0.1572632036403555,0.2752897203547627,-0.004343967991952143,-0.004334546609992107,0.004334546609992107,0.02851430877854019,0.03547124381258067,False,0.039729161505588674,0.045234201534717015,False,AAPL,GBM
2016-03-28,-0.15871071221489702,0.27531185379832573,-0.004552791209739356,-0.004542442966260052,0.004542442966260052,0.02930199424329449,0.03584727561105647,False,0.039852874196801266,0.04560371106410465,False,AAPL,GBM
2016-03-29,-0.1365805207818166,0.2741129764750064,0.023395492783924582,0.02367131411707457,-0.02367131411707457,0.02828407323489702,0.0354679887742355,False,0.03980359091375945,0.04574145841562333,False,AAPL,GBM
2016-03-30,-0.14807936025751595,0.2740387813494454,0.017308792530879715,0.01745945770242696,-0.01745945770242696,0.028444571643243703,0.03570353800245943,False,0.04010784236223607,0.04599720216845329,False,AAPL,GBM
2016-03-31,-0.11668364806848082,0.2749829852173894,-0.005216463706161685,-0.005202881586503727,0.005202881586503727,0.028541709800199804,0.035838452716858295,False,0.04044560512269096,0.045436185677787906,False,AAPL,GBM
2016-04-01,-0.12437410526694018,0.27437491111490214,0.009133387482273282,0.00917522413885341,-0.00917522413885341,0.028717297396945816,0.03537458499712415,False,0.03922216257099622,0.04491604154833501,False,AAPL,GBM
2016-04-04,-0.11411960596004557,0.27400429016786354,0.010221180147590716,0.010273594837178601,-0.010273594837178601,0.028838108598890015,0.035901490322025484,False,0.03959123668559693,0.04663752748728363,False,AAPL,GBM
2016-04-05,-0.10353843797540321,0.2741699715990441,-0.01185923406893457,-0.011789190513645798,0.011789190513645798,0.028883556862978783,0.035900771609850196,False,0.040190287943444106,0.04632458350902751,False,AAPL,GBM
2016-04-06,-0.10189231865382278,0.27422907343586195,0.010418336959846711,0.010472796795009343,-0.010472796795009343,0.028175032866906567,0.03514209252161078,False,0.03922976337153068,0.04452437139451131,False,AAPL,GBM
2016-04-07,-0.12982030970415856,0.27396673315140146,-0.022050925214385543,-0.021809580774028947,0.021809580774028947,0.028731780542586124,0.03593536912682376,False,0.040630842790503455,0.045710144401060616,False,AAPL,GBM
2016-04-08,-0.10882399048220286,0.2739970224511353,0.001104875536938453,0.0011054861367727487,-0.0011054861367727487,0.028282840348421826,0.03539188089690067,False,0.039578523043406304,0.04559562033724712,False,AAPL,GBM
2016-04-11,-0.1276158660757987,0.2748348291830847,0.0033077840008282626,0.0033132607553016946,-0.0033132607553016946,0.028365193753459136,0.03579032905591345,False,0.04055858740055071,0.046486878146963256,False,AAPL,GBM
2016-04-12,-0.13412527865054352,0.2747187882254301,0.01294080719370167,0.013024901798274202,-0.013024901798274202,0.02864551631894004,0.03490689659613217,False,0.03873732204491401,0.0442399916324022,False,AAPL,GBM
2016-04-13,-0.1350751647342165,0.2747038021028787,0.014383688581560472,0.014487631593542716,-0.014487631593542716,0.028603190019302505,0.035783518734316414,False,0.0402692424435097,0.04598512555576919,False,AAPL,GBM
2016-04-14,-0.12016554985173111,0.2750301446023869,0.0005355203532427345,0.000535663769866801,-0.000535663769866801,0.028796663325877724,0.03537642640862096,False,0.039523039730952704,0.04492994491448106,False,AAPL,GBM
2016-04-15,-0.1014366694384891,0.2754031128960864,-0.020275664756943805,-0.02007149568253319,0.02007149568253319,0.02843172242423377,0.035289535317518286,False,0.03932993511801104,0.045049939189864135,False,AAPL,GBM
2016-04-18,-0.10469416853781104,0.27537255313273223,-0.02181113462025717,-0.021574991787239872,0.021574991787239872,0.02927917564588705,0.03576035358814298,False,0.03991973485718957,0.04502035340296429,False,AAPL,GBM
2016-04-19,-0.12014675561185767,0.27605359366580134,-0.005317370580835488,-0.005303258390217391,0.005303258390217391,0.028764002512609934,0.035584691713141395,False,0.03945399871465868,0.04540285744566068,False,AAPL,GBM
2016-04-20,-0.1306396522418808,0.2766660634103801,0.0020557336661130273,0.002057848135246232,-0.002057848135246232,0.029522810086127893,0.036792114355239734,False,0.041179826221918944,0.04726863437756518,False,AAPL,GBM
2016-04-21,-0.15854527618786285,0.27573190748373655,-0.010886901478675113,-0.010827853643690877,0.010827853643690877,0.02856456779196826,0.03566064846760522,False,0.03968276297674204,0.04569253510605883,False,AAPL,GBM
2016-04-22,-0.15106757445700938,0.2757028050217916,-0.0027402864687277157,-0.0027365353109602975,0.0027365353109602975,0.028529504962488822,0.03564433151328845,False,0.03944289187701924,0.04549894272670593,False,AAPL,GBM
2016-04-25,-0.17533847689440768,0.27553516281855017,-0.005693753707030187,-0.005677575011791114,0.005677575011791114,0.028732191001634697,0.036466836736575886,False,0.041342646041166865,0.04734146957870915,False,AAPL,GBM
2016-04-26,-0.18620944001008272,0.2753999544203266,-0.006971327887196704,-0.006947084549739024,0.006947084549739024,0.029453540349836754,0.03681490717155534,False,0.04097258689573729,0.046695297661667724,False,AAPL,GBM
2016-04-27,-0.19659626150474935,0.2753901397610604,-0.06462189679713588,-0.06257816142241657,0.06257816142241657,0.02893776520841764,0.03583169600042007,True,0.03969999421093677,0.04513896487112841,True,AAPL,GBM
2016-04-28,-0.22159575977572585,0.2748100444850603,-0.03104308894176045,-0.030566199700501673,0.030566199700501673,0.029339736106606455,0.03641284965239979,True,0.0410483092240137,0.045984542413608914,False,AAPL,GBM
2016-04-29,-0.27033666493248953,0.2817169678682761,-0.011560842003174593,-0.011494272250350157,0.011494272250350157,0.02996628999121136,0.03698027390524754,False,0.041373242173148736,0.047127792301291646,False,AAPL,GBM
2016-05-02,-0.2865645965723342,0.28297631340393786,-0.0010672412317882045,-0.001066671932409391,0.001066671932409391,0.030139911510051708,0.03736880591018874,False,0.04245907592772896,0.047812521562996174,False,AAPL,GBM
2016-05-03,-0.27062055963064063,0.2819319787880463,0.016312083468308564,0.016445851859113292,-0.016445851859113292,0.030132312815728732,0.03755435525406763,False,0.04269494861405567,0.048072327478887865,False,AAPL,GBM
2016-05-04,-0.30159950070871455,0.2802104302997156,-0.01045567662486623,-0.01040120604557393,0.01040120604557393,0.02995120028936137,0.03706127605321046,False,0.041380176208339364,0.04711706680155891,False,AAPL,GBM
2016-05-05,-0.283346483283416,0.28075573928829917,-0.004067151920349864,-0.004058892259537594,0.004058892259537594,0.029622887042496687,0.036916280604259256,False,0.04141444436985548,0.047034236390316064,False,AAPL,GBM
2016-05-06,-0.27101179851822943,0.280070195364278,-0.0055926706229508525,-0.005577060754444085,0.005577060754444085,0.029784477559653837,0.0368823796863499,False,0.041325893807376314,0.047349118448467654,False,AAPL,GBM
2016-05-09,-0.26877936230097976,0.28003728329504646,0.0007546491749055623,0.0007549339942358735,-0.0007549339942358735,0.029848138201783704,0.03732117634178232,False,0.04165156196812243,0.04772692894976829,False,AAPL,GBM
2016-05-10,-0.28053802428141583,0.27997924508474115,0.0067666056703640075,0.006789550871025174,-0.006789550871025174,0.029752970446321286,0.03674798279798651,False,0.0415249651483013,0.046660728047480345,False,AAPL,GBM
2016-05-11,-0.298449008432243,0.2792809335708288,-0.009788896570792665,-0.00974114127367287,0.00974114127367287,0.02975646285211089,0.03674572843884399,False,0.041193948054477826,0.04699381015132792,False,AAPL,GBM
2016-05-12,-0.28144369783713696,0.27924514027147845,-0.023736389498815767,-0.023456897152572265,0.023456897152572265,0.029560734209768288,0.036518111970129094,False,0.04049187174419495,0.0463994132709671,False,AAPL,GBM
2016-05-13,-0.28766394709095366,0.27936922359332844,0.001990432472092778,0.0019924146977496893,-0.0019924146977496893,0.029912657427275006,0.036825506109719526,False,0.04092171564143805,0.04754481555651962,False,AAPL,GBM
2016-05-16,-0.3125118619634564,0.28027159817265185,0.036446784000354254,0.03711911121893752,-0.03711911121893752,0.029842976059257467,0.037027719285143264,False,0.04125748977871807,0.04807379321565374,False,AAPL,GBM
2016-05-17,-0.3335849139717964,0.27922725308072954,-0.004162933728017158,-0.00415428073085411,0.00415428073085411,0.0309449023953367,0.03815133658578862,False,0.042765716993842025,0.048005229382346644,False,AAPL,GBM
2016-05-18,-0.29574124879164504,0.28177019834497186,0.011379895321420573,0.011444892650460003,-0.011444892650460003,0.03023334452941232,0.03734939606205039,False,0.04242924847868373,0.048411772901139426,False,AAPL,GBM
2016-05-19,-0.31087133410867746,0.28152179309894715,-0.0038143494302807055,-0.0038070840400071804,0.0038070840400071804,0.030239113806074507,0.037563756852404886,False,0.04164005561916412,0.04834255958375751,False,AAPL,GBM
2016-05-20,-0.2985690984118731,0.28180410622990126,0.010769714553820248,0.01082791668205485,-0.01082791668205485,0.029495597485078767,0.036698124470865345,False,0.04170769935048278,0.04623118507585878,False,AAPL,GBM
2016-05-23,-0.30230674458108264,0.2818141372490254,0.012627387875858872,0.012707449974960427,-0.012707449974960427,0.03055535457254976,0.0382041146260624,False,0.04316252545291182,0.0487049580383539,False,AAPL,GBM
2016-05-24,-0.30171097465029073,0.2818389060349594,0.015129425125636226,0.015244454254018658,-0.015244454254018658,0.030268241092348346,0.03734584642792238,False,0.041462784626216796,0.04849271363397799,False,AAPL,GBM
2016-05-25,-0.29779801738941203,0.2820041796045078,0.017416208706845907,0.01756875517662726,-0.01756875517662726,0.030118444817525323,0.037521379613322234,False,0.04256104217078605,0.04843961556288674,False,AAPL,GBM
2016-05-26,-0.26039133744582765,0.28167552748596364,0.007899038723003734,0.007930318435020789,-0.007930318435020789,0.02980686019047618,0.036674930694378716,False,0.04058634328753018,0.04700961325833778,False,AAPL,GBM
2016-05-27,-0.2614728170386114,0.2816023070726209,-0.0005977666699436688,-0.0005975880430419966,0.0005975880430419966,0.030130021380040617,0.03729152437425772,False,0.041943155354808824,0.04739868006566886,False,AAPL,GBM
2016-05-31,-0.2516028576757703,0.28174239685282243,-0.0048951963422126385,-0.004883234395250957,0.004883234395250957,0.02989722708631253,0.036944569206988666,False,0.040763168397762166,0.04718568000890094,False,AAPL,GBM
2016-06-01,-0.24075264980232886,0.28154722904031787,-0.014118579299446734,-0.014019379560613388,0.014019379560613388,0.030108169560065276,0.037062468716916576,False,0.04136199429476305,0.04682247632689292,False,AAPL,GBM
2016-06-02,-0.24764156762487582,0.2815590620506792,-0.007544125385102081,-0.007515739897268614,0.007515739897268614,0.02937647291760667,0.03694719478853568,False,0.041812924527240676,0.04737796375098244,False,AAPL,GBM
2016-06-03,-0.25730711984778953,0.2818444265189867,0.002044474733279557,0.0020465660967508015,-0.0020465660967508015,0.029614421159274977,0.0366148601285781,False,0.04106769926264942,0.04730446077407446,False,AAPL,GBM
2016-06-06,-0.26608162126045365,0.2819106325867812,0.007224507792241956,0.007250667507739728,-0.007250667507739728,0.03018119538524555,0.037195751328428554,False,0.0417891715138464,0.04730836121578137,False,AAPL,GBM
2016-06-07,-0.25817952862174254,0.2818862499811662,0.0040477586048258485,0.004055961844197098,-0.004055961844197098,0.030351806472202342,0.037300842430850877,False,0.041985116964844686,0.04750997978166513,False,AAPL,GBM
2016-06-08,-0.24545109691257247,0.28197053936361677,-0.000909497851363706,-0.0009090843835517504,0.0009090843835517504,0.02977453498221491,0.03676386686169358,False,0.04119173046638628,0.04721477328644747,False,AAPL,GBM
2016-06-09,-0.23477440479707437,0.2819576990177965,0.007150713714200069,0.0071763411158314305,-0.0071763411158314305,0.029350609307955765,0.03620726737283165,False,0.04051339172243166,0.046834120578298236,False,AAPL,GBM
2016-06-10,-0.2327060129743575,0.2819502148994115,-0.008262920194339414,-0.008228876101674776,0.008228876101674776,0.028980648306749103,0.03660594579499367,False,0.04174052667466632,0.04797684435359909,False,AAPL,GBM
2016-06-13,-0.23694841700983243,0.2817960285834682,-0.015191126525149338,-0.015076323427234306,0.015076323427234306,0.029923196865247175,0.03722762915719174,False,0.04171842077787544,0.04816489926360516,False,AAPL,GBM
2016-06-14,-0.24295859098749573,0.28188821041979634,0.0012319396379390122,0.001232698787284825,-0.001232698787284825,0.030119332029552318,0.037207830135144504,False,0.041792876426892445,0.047468336030278564,False,AAPL,GBM
2016-06-15,-0.247045477289315,0.28206538080748383,-0.0032888666606272847,-0.0032834642628830624,0.0032834642628830624,0.02944165980978168,0.036788881643289355,False,0.041533226100860826,0.046779915177060774,False,AAPL,GBM
2016-06-16,-0.2438459390710565,0.28207228395767714,0.0042115692478448,0.004220450369051498,-0.004220450369051498,0.030189713665981104,0.03694730564858965,False,0.04149883826233012,0.04750541756159574,False,AAPL,GBM
2016-06-17,-0.2524777430603844,0.2820104678936134,-0.02302024571346918,-0.022757301402670405,0.022757301402670405,0.03023421154806794,0.037397911937040326,False,0.04199215913646918,0.04741810872058904,False,AAPL,GBM
2016-06-20,-0.245912638041557,0.2820552899386997,-0.0024154625513784895,-0.0024125476691119196,0.0024125476691119196,0.029967839964072013,0.03723397466515137,False,0.04158206629615987,0.047236294896113716,False,AAPL,GBM
2016-06-21,-0.2734787473000399,0.28285939995252046,0.008481601152714364,0.008517671838708996,-0.008517671838708996,0.02983657921931225,0.03691893839039447,False,0.040939414618555284,0.04712290783469939,False,AAPL,GBM
2016-06-22,-0.26583424920532917,0.2827191490616151,-0.0037609069202865423,-0.0037538435675003035,0.0037538435675003035,0.030658687054148277,0.037771358606593294,False,0.04179552538509555,0.04857193697717047,False,AAPL,GBM
2016-06-23,-0.265299064811817,0.28273676234261375,0.005739414549459743,0.005755916544636586,-0.005755916544636586,0.030781500416637277,0.038249992031525695,False,0.04307446095779732,0.04895726864947867,False,AAPL,GBM
2016-06-24,-0.26450426665744736,0.28272799304922397,-0.028497845704237117,-0.02809561208661393,0.02809561208661393,0.030570681915344095,0.037548773582954144,False,0.04178205192164397,0.04697636149630405,False,AAPL,GBM
2016-06-27,-0.2672310081666262,0.2826489913296771,-0.01466799142406741,-0.014560940484432239,0.014560940484432239,0.030329960384644982,0.03696137585172595,False,0.0408717067121711,0.04670079857929491,False,AAPL,GBM
2016-06-28,-0.2909557223739946,0.2839545408723531,0.016700241197097915,0.01684046975444664,-0.01684046975444664,0.030721826123976236,0.03802181465685001,False,0.04326796323069883,0.04824151968117947,False,AAPL,GBM
2016-06-29,-0.2997240792005281,0.2842368896582728,0.0086175031840735,0.008654740752734424,-0.008654740752734424,0.030446706038811607,0.03765487996056314,False,0.042047346382061195,0.047725447617525694,False,AAPL,GBM
2016-06-30,-0.26535395802311407,0.28431413569591035,0.012631583811214613,0.012711699238869612,-0.012711699238869612,0.03048127330539768,0.03722978221933397,False,0.041115747460354846,0.04700455562459285,False,AAPL,GBM
2016-07-01,-0.26393751696385287,0.2843589456694564,0.0030292340400665287,0.003033826805851181,-0.003033826805851181,0.030858816256849404,0.0376591887572722,False,0.042449083722851944,0.04747571697610116,False,AAPL,GBM
2016-07-05,-0.2605906493593602,0.28450069824248014,-0.009430239487706677,-0.009385914221360703,0.009385914221360703,0.03031347295153763,0.038294838480970234,False,0.04349846512324204,0.04855670421222959,False,AAPL,GBM
2016-07-06,-0.2562967407301986,0.28452960626812857,0.005668808478892922,0.005684906578316884,-0.005684906578316884,0.03083445898974532,0.03797689120627731,False,0.04279935040665259,0.04851178071169029,False,AAPL,GBM
2016-07-07,-0.2622411772389034,0.2846434625764972,0.004282570134627216,0.004291753442813517,-0.004291753442813517,0.029797767942353174,0.037168637217300904,False,0.041750428405593606,0.04720375165034072,False,AAPL,GBM
2016-07-08,-0.25410893099247306,0.2847188102860968,0.007683297139218019,0.007712889406860768,-0.007712889406860768,0.030312578620138413,0.0377134531114475,False,0.04203568862461117,0.047743654779384984,False,AAPL,GBM
2016-07-11,-0.2246901974709779,0.2837340103732535,0.003098499730266806,0.003103305042360338,-0.003103305042360338,0.029323457988732406,0.036682339826292674,False,0.04135225696707837,0.047091460699300515,False,AAPL,GBM
2016-07-12,-0.19639930308652673,0.2831701856584768,0.0045267292432178636,0.004536990359294224,-0.004536990359294224,0.029783662103399503,0.03745419947083234,False,0.042300058863548574,0.04841568849175418,False,AAPL,GBM
2016-07-13,-0.21968434713043672,0.2818821183332723,-0.0056616853270486725,-0.005645688191165843,0.005645688191165843,0.02991491138357778,0.03664450277343973,False,0.04061830240906841,0.04684584984628265,False,AAPL,GBM
2016-07-14,-0.2342793473948433,0.2812198560983198,0.019626563893939564,0.019820431137931305,-0.019820431137931305,0.03048190141687612,0.037755852230467526,False,0.04278691192130396,0.04787731656020377,False,AAPL,GBM
2016-07-15,-0.23954297442595798,0.28125912326605135,-0.0001014198182813352,-0.0001014146754654277,0.0001014146754654277,0.02974316570883499,0.03642327021978323,False,0.04075528173872887,0.046020844562321646,False,AAPL,GBM
